category,title,slug,material_type,status,priority,official_title_or_number,source_url,notes
Pyetje të Shpeshta (FAQ),Procedura administrative,procedura-administrative,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Procedura%20administrative&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Shtetësia dhe dokumentet,shtetesia-dhe-dokumentet,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Shtet%C3%ABsia%20dhe%20dokumentet&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Diaspora,diaspora,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Diaspora&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Sigurimi shëndetësor dhe pensional,sigurimi-shendetesor-dhe-pensional,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Sigurimi%20sh%C3%ABndet%C3%ABsor%20dhe%20pensional&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Arsimi dhe e drejta për shkollim,arsimi-dhe-e-drejta-per-shkollim,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Arsimi%20dhe%20e%20drejta%20p%C3%ABr%20shkollim&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Të drejtat e pakicave dhe gjuhët zyrtare,te-drejtat-e-pakicave-dhe-gjuhet-zyrtare,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=T%C3%AB%20drejtat%20e%20pakicave%20dhe%20gjuh%C3%ABt%20zyrtare&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Mjedisi dhe planifikimi urban,mjedisi-dhe-planifikimi-urban,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Mjedisi%20dhe%20planifikimi%20urban&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),E drejta e votës dhe sistemi zgjedhor,e-drejta-e-votes-dhe-sistemi-zgjedhor,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=E%20drejta%20e%20vot%C3%ABs%20dhe%20sistemi%20zgjedhor&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Pyetje të Shpeshta (FAQ),Formati i preferuar: Excel me kolonat — Pyetja | Përgjigja | Kategoria | Burimi ligjor (neni / ligji),formati-i-preferuar-excel-me-kolonat-pyetja-pergjigja-kategoria-burimi-ligjor-neni-ligji,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Formati%20i%20preferuar%3A%20Excel%20me%20kolonat%20%E2%80%94%20Pyetja%20%7C%20P%C3%ABrgjigja%20%7C%20Kategoria%20%7C%20Burimi%20ligjor%20%28neni%20/%20ligji%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventa Evropiane për të Drejtat e Njeriut (KEDNj),konventa-evropiane-per-te-drejtat-e-njeriut-kednj,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventa%20Evropiane%20p%C3%ABr%20t%C3%AB%20Drejtat%20e%20Njeriut%20%28KEDNj%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Karta e të Drejtave Themelore të BE-së,karta-e-te-drejtave-themelore-te-be-se,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Karta%20e%20t%C3%AB%20Drejtave%20Themelore%20t%C3%AB%20BE-s%C3%AB&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Deklarata Universale për të Drejtat e Njeriut,deklarata-universale-per-te-drejtat-e-njeriut,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Deklarata%20Universale%20p%C3%ABr%20t%C3%AB%20Drejtat%20e%20Njeriut&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Pakti Ndërkombëtar për të Drejtat Civile dhe Politike,pakti-nderkombetar-per-te-drejtat-civile-dhe-politike,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Pakti%20Nd%C3%ABrkomb%C3%ABtar%20p%C3%ABr%20t%C3%AB%20Drejtat%20Civile%20dhe%20Politike&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,"Pakti Ndërkombëtar për të Drejtat Ekonomike, Sociale dhe Kulturore",pakti-nderkombetar-per-te-drejtat-ekonomike-sociale-dhe-kulturore,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Pakti%20Nd%C3%ABrkomb%C3%ABtar%20p%C3%ABr%20t%C3%AB%20Drejtat%20Ekonomike%2C%20Sociale%20dhe%20Kulturore&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventa kundër Torturës,konventa-kunder-tortures,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventa%20kund%C3%ABr%20Tortur%C3%ABs&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventa për të Drejtat e Fëmijës,konventa-per-te-drejtat-e-femijes,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventa%20p%C3%ABr%20t%C3%AB%20Drejtat%20e%20F%C3%ABmij%C3%ABs&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventa për Eliminimin e Diskriminimit ndaj Grave (CEDAW),konventa-per-eliminimin-e-diskriminimit-ndaj-grave-cedaw,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventa%20p%C3%ABr%20Eliminimin%20e%20Diskriminimit%20ndaj%20Grave%20%28CEDAW%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventa e Stambollit (dhuna ndaj grave),konventa-e-stambollit-dhuna-ndaj-grave,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventa%20e%20Stambollit%20%28dhuna%20ndaj%20grave%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventa e Kombeve të Bashkuara kundër Korrupsionit (UNCAC),konventa-e-kombeve-te-bashkuara-kunder-korrupsionit-uncac,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventa%20e%20Kombeve%20t%C3%AB%20Bashkuara%20kund%C3%ABr%20Korrupsionit%20%28UNCAC%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventa për të Drejtat e Personave me Aftësi të Kufizuara,konventa-per-te-drejtat-e-personave-me-aftesi-te-kufizuara,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventa%20p%C3%ABr%20t%C3%AB%20Drejtat%20e%20Personave%20me%20Aft%C3%ABsi%20t%C3%AB%20Kufizuara&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventa Evropiane për Mbrojtjen e Pakicave Kombëtare,konventa-evropiane-per-mbrojtjen-e-pakicave-kombetare,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventa%20Evropiane%20p%C3%ABr%20Mbrojtjen%20e%20Pakicave%20Komb%C3%ABtare&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Konventat e Gjenevës (e drejta humanitare),konventat-e-gjeneves-e-drejta-humanitare,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Konventat%20e%20Gjenev%C3%ABs%20%28e%20drejta%20humanitare%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Të Drejtat e Njeriut dhe Dokumente Ndërkombëtare,Praktika gjyqësore e Gjykatës Evropiane për të Drejtat e Njeriut (raste që përfshijnë Kosovën ose Ballkanin),praktika-gjyqesore-e-gjykates-evropiane-per-te-drejtat-e-njeriut-raste-qe-perfshijne-kosov,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Praktika%20gjyq%C3%ABsore%20e%20Gjykat%C3%ABs%20Evropiane%20p%C3%ABr%20t%C3%AB%20Drejtat%20e%20Njeriut%20%28raste%20q%C3%AB%20p%C3%ABrfshijn%C3%AB%20Kosov%C3%ABn%20ose%20Ballkanin%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Marrëveshje Ndërkombëtare të Kosovës,CEFTA — Marrëveshja e Tregtisë së Lirë në Evropën Qendrore,cefta-marreveshja-e-tregtise-se-lire-ne-evropen-qendrore,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=CEFTA%20%E2%80%94%20Marr%C3%ABveshja%20e%20Tregtis%C3%AB%20s%C3%AB%20Lir%C3%AB%20n%C3%AB%20Evrop%C3%ABn%20Qendrore&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Marrëveshje Ndërkombëtare të Kosovës,Marrëveshja për Komunitetin e Energjisë,marreveshja-per-komunitetin-e-energjise,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Marr%C3%ABveshja%20p%C3%ABr%20Komunitetin%20e%20Energjis%C3%AB&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Marrëveshje Ndërkombëtare të Kosovës,Marrëveshje bilaterale për ridmisión,marreveshje-bilaterale-per-ridmision,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Marr%C3%ABveshje%20bilaterale%20p%C3%ABr%20ridmisi%C3%B3n&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Marrëveshje Ndërkombëtare të Kosovës,Marrëveshjet me NATO / KFOR,marreveshjet-me-nato-kfor,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Marr%C3%ABveshjet%20me%20NATO%20/%20KFOR&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Marrëveshje Ndërkombëtare të Kosovës,Marrëveshjet bilaterale për shkëmbim të të dhënave,marreveshjet-bilaterale-per-shkembim-te-te-dhenave,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Marr%C3%ABveshjet%20bilaterale%20p%C3%ABr%20shk%C3%ABmbim%20t%C3%AB%20t%C3%AB%20dh%C3%ABnave&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Marrëveshje Ndërkombëtare të Kosovës,Marrëveshjet me EULEX,marreveshjet-me-eulex,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Marr%C3%ABveshjet%20me%20EULEX&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Marrëveshje Ndërkombëtare të Kosovës,Marrëveshjet me UNMIK (historike),marreveshjet-me-unmik-historike,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Marr%C3%ABveshjet%20me%20UNMIK%20%28historike%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Marrëveshje Ndërkombëtare të Kosovës,Marrëveshjet për heqjen e dyfishimit të taksave,marreveshjet-per-heqjen-e-dyfishimit-te-taksave,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Marr%C3%ABveshjet%20p%C3%ABr%20heqjen%20e%20dyfishimit%20t%C3%AB%20taksave&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,% e ligjeve të harmonizuara me Acquis (sipas kapitullit),e-ligjeve-te-harmonizuara-me-acquis-sipas-kapitullit,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=%25%20e%20ligjeve%20t%C3%AB%20harmonizuara%20me%20Acquis%20%28sipas%20kapitullit%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,Numri i reformave të kompletuara vs. të mbetura,numri-i-reformave-te-kompletuara-vs-te-mbetura,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Numri%20i%20reformave%20t%C3%AB%20kompletuara%20vs.%20t%C3%AB%20mbetura&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,"Timeline i ngjarjeve kryesore (1999, 2008, 2016, 2022, 2024)",timeline-i-ngjarjeve-kryesore-1999-2008-2016-2022-2024,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Timeline%20i%20ngjarjeve%20kryesore%20%281999%2C%202008%2C%202016%2C%202022%2C%202024%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,Hartë e progresit të Ballkanit Perëndimor në integrimin BE,harte-e-progresit-te-ballkanit-perendimor-ne-integrimin-be,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Hart%C3%AB%20e%20progresit%20t%C3%AB%20Ballkanit%20Per%C3%ABndimor%20n%C3%AB%20integrimin%20BE&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,Organogrami i institucioneve të Kosovës,organogrami-i-institucioneve-te-kosoves,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Organogrami%20i%20institucioneve%20t%C3%AB%20Kosov%C3%ABs&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,Procesi legjislativ — diagram hap pas hapi,procesi-legjislativ-diagram-hap-pas-hapi,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Procesi%20legjislativ%20%E2%80%94%20diagram%20hap%20pas%20hapi&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,Procesi i aderimit në BE — diagram,procesi-i-aderimit-ne-be-diagram,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Procesi%20i%20aderimit%20n%C3%AB%20BE%20%E2%80%94%20diagram&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,Hartë e komunave të Kosovës,harte-e-komunave-te-kosoves,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Hart%C3%AB%20e%20komunave%20t%C3%AB%20Kosov%C3%ABs&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,"Statistika të Agjencisë Kundër Korrupsionit (raste, dënime)",statistika-te-agjencise-kunder-korrupsionit-raste-denime,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Statistika%20t%C3%AB%20Agjencis%C3%AB%20Kund%C3%ABr%20Korrupsionit%20%28raste%2C%20d%C3%ABnime%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,"Statistika gjyqësore (numri i lëndëve, kohëzgjatja mesatare)",statistika-gjyqesore-numri-i-lendeve-kohezgjatja-mesatare,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Statistika%20gjyq%C3%ABsore%20%28numri%20i%20l%C3%ABnd%C3%ABve%2C%20koh%C3%ABzgjatja%20mesatare%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,"Statistika ekonomike (PBB, papunësia, investimet e huaja)",statistika-ekonomike-pbb-papunesia-investimet-e-huaja,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Statistika%20ekonomike%20%28PBB%2C%20papun%C3%ABsia%2C%20investimet%20e%20huaja%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,"Statistika demografike (popullsia, mosha, arsimi)",statistika-demografike-popullsia-mosha-arsimi,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Statistika%20demografike%20%28popullsia%2C%20mosha%2C%20arsimi%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Infografika dhe Statistika,Statistika të Agjencisë së Statistikave të Kosovës (ASK),statistika-te-agjencise-se-statistikave-te-kosoves-ask,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Statistika%20t%C3%AB%20Agjencis%C3%AB%20s%C3%AB%20Statistikave%20t%C3%AB%20Kosov%C3%ABs%20%28ASK%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),Lista e zyrave të Avokatit të Popullit në komuna,lista-e-zyrave-te-avokatit-te-popullit-ne-komuna,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Lista%20e%20zyrave%20t%C3%AB%20Avokatit%20t%C3%AB%20Popullit%20n%C3%AB%20komuna&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),"Linjat telefonike për raportim korrupsioni (AKK, prokurori)",linjat-telefonike-per-raportim-korrupsioni-akk-prokurori,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Linjat%20telefonike%20p%C3%ABr%20raportim%20korrupsioni%20%28AKK%2C%20prokurori%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),Kontakte për ndihmë juridike falas (Agjencia për Ndihmë Juridike Falas),kontakte-per-ndihme-juridike-falas-agjencia-per-ndihme-juridike-falas,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Kontakte%20p%C3%ABr%20ndihm%C3%AB%20juridike%20falas%20%28Agjencia%20p%C3%ABr%20Ndihm%C3%AB%20Juridike%20Falas%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),Linjat SOS për dhunë në familje,linjat-sos-per-dhune-ne-familje,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Linjat%20SOS%20p%C3%ABr%20dhun%C3%AB%20n%C3%AB%20familje&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),Klinikat juridike falas pranë fakulteteve juridike,klinikat-juridike-falas-prane-fakulteteve-juridike,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Klinikat%20juridike%20falas%20pran%C3%AB%20fakulteteve%20juridike&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),Kontakte për mbrojtje konsumatori,kontakte-per-mbrojtje-konsumatori,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Kontakte%20p%C3%ABr%20mbrojtje%20konsumatori&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),Kontakte për ankesa ndaj policisë (Inspektorati Policor),kontakte-per-ankesa-ndaj-policise-inspektorati-policor,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Kontakte%20p%C3%ABr%20ankesa%20ndaj%20policis%C3%AB%20%28Inspektorati%20Policor%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),"Numrat e emergjencës (112, 192, 193, 194)",numrat-e-emergjences-112-192-193-194,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Numrat%20e%20emergjenc%C3%ABs%20%28112%2C%20192%2C%20193%2C%20194%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),Zyrat komunale për shërbime qytetare,zyrat-komunale-per-sherbime-qytetare,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Zyrat%20komunale%20p%C3%ABr%20sh%C3%ABrbime%20qytetare&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Kontakte Praktike (numra dhe institucione),Pikat e kontaktit për diasporën,pikat-e-kontaktit-per-diasporen,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Pikat%20e%20kontaktit%20p%C3%ABr%20diaspor%C3%ABn&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Glosar / Fjalorë,Fjalor i termave të BE-së (shqip / anglisht / serbisht),fjalor-i-termave-te-be-se-shqip-anglisht-serbisht,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Fjalor%20i%20termave%20t%C3%AB%20BE-s%C3%AB%20%28shqip%20/%20anglisht%20/%20serbisht%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
Glosar / Fjalorë,Fjalor i termave juridikë (shpjegime në gjuhë të thjeshtë),fjalor-i-termave-juridike-shpjegime-ne-gjuhe-te-thjeshte,law_report_guide_or_dataset,to_collect,medium,,https://gzk.rks-gov.net/SearchIn.aspx?Index=2&s=Fjalor%20i%20termave%20juridik%C3%AB%20%28shpjegime%20n%C3%AB%20gjuh%C3%AB%20t%C3%AB%20thjesht%C3%AB%29&so=1,"Burimi parësor për ligje: Gazeta Zyrtare. Duhet verifikuar titulli zyrtar, statusi, amendamentet dhe aktet nënligjore."
